E_MeV,0in,2in,3in,5in,6in,8in,10in,12in,15in,18in
1e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5848931924611136e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5118864315095803e-09,0.022504134847657294,0.004080980113426254,0.0017923886169365188,0.0010526225150761439,0.0009750682380148694,0.00042035899287499724,0.00016617180390530637,2.951900753883573e-05,6.852170020750069e-06,1.7541183059442112e-06
3.981071705534973e-09,0.19013319015877667,0.04037832062042777,0.019675273954937726,0.011003493363857308,0.009737239740469458,0.004172467004732772,0.0016323881456073183,0.0003225238570384324,7.259721365203416e-05,1.832212238789025e-05
6.309573444801934e-09,0.2095864920194253,0.06510890402144441,0.04136419033318032,0.02023061698758991,0.016170318420228574,0.006833590546132503,0.0026024492733063287,0.0006612156021339065,0.0001362387284066061,3.3609979021225156e-05
1e-08,0.203,0.0835,0.0629,0.0285,0.0209,0.00874,0.00328,0.00101,0.000199,4.73e-05
1.5848931924611143e-08,0.19882983331407525,0.09980521274247581,0.07308128424118854,0.034357643305740225,0.02390586336875969,0.009953517380003546,0.003776276807154605,0.001234391617009836,0.00025786636372571316,5.7117222940929405e-05
2.511886431509581e-08,0.19441262703526221,0.11745689942744093,0.08467098402666709,0.040900961409636456,0.027394358848393273,0.011365647703929994,0.004333736458194364,0.0014897732352000576,0.00031938069988195645,6.808828794805329e-05
3.9810717055349736e-08,0.18918176369324693,0.13854347915802487,0.10242169381814367,0.04959927518457923,0.03256628408801486,0.013471008120989598,0.005089270054929483,0.0018457066247221762,0.0003861351929465711,8.262131920062912e-05
6.309573444801934e-08,0.18119801040319736,0.1624811885127885,0.12378360757113577,0.0606695800619929,0.03961000447981421,0.0163491992483324,0.00613623799976517,0.0022969173444759663,0.00046658654620867286,0.00010104401955101264
1.0000000000000001e-07,0.17,0.187,0.148,0.0736,0.0483,0.0199,0.00748,0.00281,0.000563,0.000122
1.5848931924611143e-07,0.1566254041258465,0.2077535896030928,0.17202487267922073,0.0859204437868051,0.0567309133629253,0.023363229461224398,0.008956405534452825,0.0032470522768857824,0.0006809794580342429,0.00014062222361129853
2.5118864315095823e-07,0.14206791580728095,0.22191232757614215,0.1940578784010464,0.09809264115386655,0.06534982858814115,0.026697970133051734,0.010416412766546874,0.0037039283289051752,0.0008039590819411384,0.00015740779041226096
3.9810717055349735e-07,0.12699888468371234,0.23093079280967743,0.21339663726470443,0.11008892031507787,0.07418541540450527,0.029827390425741965,0.011777963167974857,0.0042135531335521035,0.0009242249417155706,0.00017229746721381564
6.309573444801937e-07,0.11187935972811128,0.23262102369478938,0.22927943565463518,0.12188480908890824,0.08251718820174461,0.03264928105812965,0.01300513486683114,0.004665726002789112,0.001026528594917286,0.0001861025704571866
1.0000000000000002e-06,0.0972,0.233,0.242,0.133,0.0901,0.0352,0.0141,0.00505,0.00111,0.000199
1.584893192461114e-06,0.08413978227679925,0.22917869512718206,0.25108663221701927,0.14227025196564247,0.09618232058294798,0.03745725270982105,0.015027025196564249,0.005326038120818986,0.0011670742885088127,0.00021099007531793417
2.5118864315095823e-06,0.07190192032301103,0.22292252617595157,0.25850698504725966,0.15095229335479834,0.10205499085239589,0.03964932346778389,0.015889745986955226,0.00557427467152747,0.0012163954935198566,0.00022327465129920538
3.981071705534973e-06,0.060229655456245194,0.21563634505134294,0.2651072540379012,0.15944195696958366,0.10814891548239386,0.04186316597552937,0.0167227318933906,0.005816374498552649,0.001262604423865065,0.00023640614331539773
6.309573444801937e-06,0.050065313057369006,0.20737111991229806,0.26661403849946097,0.16664022216764654,0.11343773179199786,0.044070595430150294,0.017564968265606138,0.006074278681686281,0.001320230340479836,0.00025067760801519997
1e-05,0.0414,0.198,0.267,0.173,0.118,0.0463,0.0184,0.00635,0.00139,0.000266
1.584893192461114e-05,0.034629646703750586,0.1873233826192735,0.26317966411777505,0.17922370127694806,0.12169273337438269,0.048630192357963,0.01917358167212727,0.006649804183946023,0.0014726517717007438,0.0002820111127415468
2.5118864315095822e-05,0.028762042334405914,0.1763378577441404,0.2590850584122076,0.18473463807734297,0.12523292190751967,0.051006904530260196,0.019988397651762968,0.006971859668507383,0.0015587042675270966,0.0002987396549360874
3.9810717055349776e-05,0.02344770386368551,0.1655188960204146,0.2569012701278927,0.18943508608274073,0.12887482047855023,0.053414916627620164,0.020891697057511788,0.007317449476825028,0.0016434956431453768,0.00031619190097826683
6.309573444801943e-05,0.019073844584715213,0.15508076972152618,0.25359353860162137,0.19430979010978697,0.1320653641439091,0.05575970656892121,0.021837514640444266,0.007651148011283673,0.0017216349021475516,0.0003338626919099721
0.0001,0.0155,0.145,0.249,0.199,0.135,0.058,0.0228,0.00797,0.00179,0.000351
0.00015848931924611142,0.012759221326168723,0.1353246035703474,0.24328117182075407,0.20277130697175186,0.1380091014275401,0.06000109028304906,0.023707348294842327,0.008258144675603842,0.0018413190286393562,0.00036589027389510474
0.0002511886431509582,0.010441565202860768,0.12571542698936963,0.2367103055566922,0.2061119436254877,0.14101259928078905,0.06198715217432053,0.024611312008517697,0.008553326528583345,0.0018839079034008747,0.0003796474528253849
0.0003981071705534978,0.008391318807127972,0.1160130780437756,0.22942440254402016,0.20917843341604556,0.14400427834530996,0.06404134441489687,0.025530767345750733,0.008871157625876301,0.00192087918732803,0.0003927009775958694
0.0006309573444801943,0.006725210332565074,0.10735373474650095,0.22224628670845661,0.21136561734441192,0.14691984106934974,0.06594680168371951,0.02627492162739089,0.009205988621298443,0.0019430272273960394,0.00040084872654412844
0.001,0.00538,0.0995,0.215,0.213,0.15,0.0678,0.0269,0.00955,0.00196,0.000407
0.0015848931924611143,0.0043615352971471824,0.09224491055683104,0.20722595921507705,0.21418417346464938,0.15410142323967363,0.0697577187290796,0.027426645462034292,0.009867259886980699,0.0019804739499883228,0.00041334455084090555
0.0025118864315095825,0.0035065348623516037,0.08513805245806523,0.19926620933777145,0.21553024661553302,0.15847995545125,0.07205316326244848,0.028034517250307874,0.010248952787315224,0.002017151489906963,0.0004236597344499729
0.003981071705534978,0.0027463859482634075,0.07793881865012445,0.19119339853621392,0.21738349477648503,0.16284991877359986,0.07490300586642028,0.02884024253217502,0.010759563613557167,0.002100736141815079,0.0004452043186641713
0.006309573444801942,0.002334268704829459,0.07310807284978188,0.18577789364299005,0.21905603194865567,0.16553915400981348,0.0773141291629167,0.029538388848736066,0.011095587489071291,0.002182151560338815,0.0004677462640540355
0.01,0.00204,0.069,0.181,0.221,0.168,0.0798,0.0303,0.0114,0.00228,0.000496
0.01584893192461114,0.0016175955357717912,0.06265825554570463,0.17295458470962122,0.22502660692661208,0.1730321109739117,0.08382592928393165,0.031913179809140026,0.012104541529037876,0.0024612638454997063,0.0005473462735770754
0.025118864315095826,0.001289532354839651,0.05638997318632326,0.1659870026069695,0.22900432568984413,0.17900974349938933,0.08740535490455982,0.03440485231235121,0.01280144490887448,0.0026402598979530676,0.0005950698171444613
0.039810717055349776,0.0010498829748618673,0.05019639355585228,0.15799532700796526,0.23200155691672286,0.1860051933222873,0.09080252374596026,0.0379023310845576,0.013800637348518227,0.0028101201630968712,0.0006370271435307104
0.06309573444801943,0.0008454210548809801,0.044079592448020476,0.14897075810653496,0.23500874057698515,0.19704264829320536,0.09843445159616891,0.04221544139783275,0.015104924223677926,0.003151599651398765,0.0007052954843130685
0.1,0.000752,0.0379,0.14,0.238,0.212,0.113,0.0477,0.017,0.00381,0.000817
0.15848931924611173,0.0017903758234557626,0.0317595807462176,0.12791387964231754,0.24808003314575247,0.22910634438103666,0.1321328736528134,0.05778578215143858,0.02133923406404806,0.004727355987321321,0.000925722668088115
0.25118864315095824,0.003189990597202468,0.025790625452421417,0.11397573373683309,0.258,0.2460292391107494,0.15404199597772658,0.07383107474277434,0.029517332258177483,0.006293707141324685,0.0010804285360536629
0.3981071705534969,6.180185089582463e-05,0.020096813910298897,0.09748995326855542,0.24999127601882973,0.26500876652741445,0.1840180919661228,0.09531447033788128,0.042909630688063506,0.010303569191455164,0.00179075013391553
0.6309573444801944,0.0003990192980655999,0.014984706474704403,0.07954001084813786,0.23695233359124665,0.2719997939555993,0.21207850887328714,0.1271219455491187,0.06348110046973061,0.02024505252821059,0.004463984789176736
1.0,0.000341,0.0106,0.0614,0.219,0.262,0.233,0.166,0.0929,0.0379,0.0113
1.5848931924611174,0.0002177973702690837,0.006929121044804508,0.04409511498063127,0.18775408349474113,0.23376604094607306,0.25202417139383876,0.19917208241474713,0.1322795586073409,0.06410573299940742,0.0266362415418001
2.5118864315095824,0.00017989237979165753,0.004166478116283969,0.029579837594089914,0.1479317582548545,0.1929304524344247,0.24797553632203811,0.219,0.17205451174839964,0.10106739519985017,0.05385320949794771
3.9810717055349856,8.165155329382316e-05,0.0023592785931648443,0.01879495392876275,0.10697674853950893,0.147973721624539,0.20997096828760914,0.21399108062017952,0.19399999020141095,0.1420131616724356,0.0885160771440005
6.309573444801943,6.299958587223111e-05,0.0012680126166171026,0.011182273645701395,0.06879309642382815,0.10387516035418295,0.1618465507881931,0.17885990094175452,0.17087493743464754,0.14194724286742483,0.10100888803891399
10.0,3.25e-05,0.000693,0.00614,0.0384,0.0648,0.107,0.128,0.131,0.126,0.104
15.848931924611176,2.0855091185461027e-05,0.0004154188643539675,0.0035757794110507445,0.025811855987319724,0.04095134284960667,0.06956512181044004,0.09463688469506432,0.10879146872390263,0.11185249334550919,0.1019733440214865
25.118864315095824,1.6200004775387924e-05,0.00021180945700909428,0.001778180952060423,0.012186203853100515,0.02037835925204283,0.03686410553981363,0.04764997985976957,0.05854156842691992,0.06564439308992664,0.07735478946296094
39.810717055349855,1.6799998959956266e-05,0.00012997342395581397,0.0009707670124085722,0.0060586346430898845,0.010597332204862617,0.020294413188852212,0.024893461138976454,0.030691447662092537,0.038588508078295565,0.04548513603397315
63.09573444801943,1.519414989970109e-05,9.849200180481918e-05,0.0007060952711460592,0.0046140309632996535,0.007618129121372559,0.013574850519575613,0.017468952159421715,0.020759701589319092,0.023141256209119908,0.024340543009246485
100.0,1.32e-05,6.43e-05,0.000421,0.0022,0.00309,0.00479,0.00472,0.00501,0.00228,0.00864
158.48931924611173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251.18864315095823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398.1071705534986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630.9573444801944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
